00:57:09.921 WARN  ~~ LOOPS: 15. ENTITY #: 1361//903. VIEW #: 2. BACKLOGGED :: 107.200%! ~~ 
23:01:12.045 WARN  Total collision time: 130 
23:01:12.045 WARN  Total cycle time: 147 
23:01:12.046 WARN  Total player update time: 78 
23:01:12.046 WARN  Total lb+minimap processing time: 122 
23:01:12.046 WARN  Total entity physics calculation time: 11 
23:01:12.046 WARN  Total entity life+thought cycle time: 61 
23:01:12.046 WARN  Total entity selfie-taking time: 19 
23:01:12.046 WARN  Total time: 818 
23:01:15.291 WARN  ~~ LOOPS: 14. ENTITY #: 993//503. VIEW #: 2. BACKLOGGED :: 115.286%! ~~ 
23:01:15.291 WARN  Total activation time: 111 
23:01:15.291 WARN  Total collision time: 178 
23:01:15.291 WARN  Total cycle time: 249 
23:01:15.291 WARN  Total player update time: 95 
23:01:15.291 WARN  Total lb+minimap processing time: 135 
23:01:15.291 WARN  Total entity physics calculation time: 14 
23:01:15.291 WARN  Total entity life+thought cycle time: 149 
23:01:15.291 WARN  Total entity selfie-taking time: 16 
23:01:15.292 WARN  Total time: 947 
23:01:16.296 WARN  ~~ LOOPS: 11. ENTITY #: 986//505. VIEW #: 2. BACKLOGGED :: 168.818%! ~~ 
23:01:16.296 WARN  Total activation time: 98 
23:01:16.296 WARN  Total collision time: 209 
23:01:16.296 WARN  Total cycle time: 312 
23:01:16.296 WARN  Total player update time: 80 
23:01:16.297 WARN  Total lb+minimap processing time: 23 
23:01:16.297 WARN  Total entity physics calculation time: 9 
23:01:16.297 WARN  Total entity life+thought cycle time: 61 
23:01:16.297 WARN  Total entity selfie-taking time: 15 
23:01:16.297 WARN  Total time: 807 
23:01:18.436 WARN  ~~ LOOPS: 14. ENTITY #: 1043//540. VIEW #: 2. BACKLOGGED :: 122.786%! ~~ 
23:01:18.436 WARN  Total activation time: 151 
23:01:18.436 WARN  Total collision time: 44 
23:01:18.436 WARN  Total cycle time: 378 
23:01:18.436 WARN  Total player update time: 82 
23:01:18.436 WARN  Total lb+minimap processing time: 32 
23:01:18.436 WARN  Total entity physics calculation time: 6 
23:01:18.436 WARN  Total entity life+thought cycle time: 136 
23:01:18.436 WARN  Total entity selfie-taking time: 22 
23:01:18.437 WARN  Total time: 851 
23:01:19.480 WARN  ~~ LOOPS: 13. ENTITY #: 1005//537. VIEW #: 2. BACKLOGGED :: 129.692%! ~~ 
23:01:19.480 WARN  Total activation time: 159 
23:01:19.480 WARN  Total collision time: 118 
23:01:19.480 WARN  Total cycle time: 284 
23:01:19.480 WARN  Total player update time: 111 
23:01:19.480 WARN  Total lb+minimap processing time: 23 
23:01:19.480 WARN  Total entity physics calculation time: 11 
23:01:19.480 WARN  Total entity life+thought cycle time: 56 
23:01:19.481 WARN  Total entity selfie-taking time: 19 
23:01:19.481 WARN  Total time: 781 
23:01:23.705 WARN  ~~ LOOPS: 13. ENTITY #: 1032//505. VIEW #: 2. BACKLOGGED :: 114.692%! ~~ 
23:01:23.705 WARN  Total activation time: 165 
23:01:23.705 WARN  Total collision time: 35 
23:01:23.705 WARN  Total cycle time: 297 
23:01:23.705 WARN  Total player update time: 85 
23:01:23.705 WARN  Total lb+minimap processing time: 23 
23:01:23.706 WARN  Total entity physics calculation time: 8 
23:01:23.706 WARN  Total entity life+thought cycle time: 40 
23:01:23.706 WARN  Total entity selfie-taking time: 19 
23:01:23.706 WARN  Total time: 672 
23:01:37.292 WARN  ~~ LOOPS: 10. ENTITY #: 1046//534. VIEW #: 2. BACKLOGGED :: 201.600%! ~~ 
23:01:37.292 WARN  Total activation time: 319 
23:01:37.292 WARN  Total collision time: 37 
23:01:37.292 WARN  Total cycle time: 316 
23:01:37.292 WARN  Total player update time: 54 
23:01:37.292 WARN  Total lb+minimap processing time: 29 
23:01:37.292 WARN  Total entity physics calculation time: 8 
23:01:37.292 WARN  Total entity life+thought cycle time: 126 
23:01:37.292 WARN  Total entity selfie-taking time: 129 
23:01:37.292 WARN  Total time: 1018 
23:01:38.447 WARN  ~~ LOOPS: 13. ENTITY #: 1041//535. VIEW #: 2. BACKLOGGED :: 132.000%! ~~ 
23:01:38.447 WARN  Total activation time: 281 
23:01:38.447 WARN  Total collision time: 38 
23:01:38.448 WARN  Total cycle time: 253 
23:01:38.448 WARN  Total player update time: 110 
23:01:38.448 WARN  Total lb+minimap processing time: 34 
23:01:38.448 WARN  Total entity physics calculation time: 19 
23:01:38.448 WARN  Total entity life+thought cycle time: 164 
23:01:38.448 WARN  Total entity selfie-taking time: 11 
23:01:38.448 WARN  Total time: 910 
23:01:39.462 WARN  ~~ LOOPS: 11. ENTITY #: 1067//531. VIEW #: 2. BACKLOGGED :: 143.455%! ~~ 
23:01:39.462 WARN  Total activation time: 41 
23:01:39.462 WARN  Total collision time: 31 
23:01:39.462 WARN  Total cycle time: 454 
23:01:39.462 WARN  Total player update time: 57 
23:01:39.462 WARN  Total lb+minimap processing time: 27 
23:01:39.462 WARN  Total entity physics calculation time: 93 
23:01:39.462 WARN  Total entity life+thought cycle time: 58 
23:01:39.462 WARN  Total entity selfie-taking time: 55 
23:01:39.462 WARN  Total time: 816 
23:01:41.642 WARN  ~~ LOOPS: 15. ENTITY #: 1048//541. VIEW #: 2. BACKLOGGED :: 124.200%! ~~ 
23:01:41.642 WARN  Total activation time: 134 
23:01:41.642 WARN  Total collision time: 256 
23:01:41.642 WARN  Total cycle time: 231 
23:01:41.642 WARN  Total player update time: 72 
23:01:41.642 WARN  Total lb+minimap processing time: 40 
23:01:41.642 WARN  Total entity physics calculation time: 8 
23:01:41.642 WARN  Total entity life+thought cycle time: 131 
23:01:41.642 WARN  Total entity selfie-taking time: 26 
23:01:41.642 WARN  Total time: 898 
23:01:42.643 WARN  ~~ LOOPS: 14. ENTITY #: 1054//543. VIEW #: 2. BACKLOGGED :: 106.286%! ~~ 
23:01:42.643 WARN  Total activation time: 151 
23:01:42.643 WARN  Total collision time: 35 
23:01:42.643 WARN  Total cycle time: 310 
23:01:42.643 WARN  Total player update time: 63 
23:01:42.643 WARN  Total lb+minimap processing time: 28 
23:01:42.643 WARN  Total entity physics calculation time: 9 
23:01:42.643 WARN  Total entity life+thought cycle time: 158 
23:01:42.643 WARN  Total entity selfie-taking time: 13 
23:01:42.644 WARN  Total time: 767 
23:01:52.102 WARN  ~~ LOOPS: 15. ENTITY #: 1054//530. VIEW #: 2. BACKLOGGED :: 100.800%! ~~ 
23:01:52.102 WARN  Total activation time: 73 
23:01:52.102 WARN  Total collision time: 93 
23:01:52.102 WARN  Total cycle time: 338 
23:01:52.102 WARN  Total player update time: 59 
23:01:52.102 WARN  Total lb+minimap processing time: 31 
23:01:52.102 WARN  Total entity physics calculation time: 8 
23:01:52.102 WARN  Total entity life+thought cycle time: 167 
23:01:52.102 WARN  Total entity selfie-taking time: 7 
23:01:52.103 WARN  Total time: 776 
23:02:00.852 WARN  ~~ LOOPS: 12. ENTITY #: 1143//554. VIEW #: 2. BACKLOGGED :: 147.500%! ~~ 
23:02:00.852 WARN  Total activation time: 137 
23:02:00.852 WARN  Total collision time: 177 
23:02:00.852 WARN  Total cycle time: 276 
23:02:00.852 WARN  Total player update time: 51 
23:02:00.852 WARN  Total lb+minimap processing time: 182 
23:02:00.852 WARN  Total entity physics calculation time: 78 
23:02:00.852 WARN  Total entity life+thought cycle time: 78 
23:02:00.852 WARN  Total entity selfie-taking time: 66 
23:02:00.853 WARN  Total time: 1045 
23:02:01.879 WARN  ~~ LOOPS: 9. ENTITY #: 1185//565. VIEW #: 2. BACKLOGGED :: 135.333%! ~~ 
23:02:01.879 WARN  Total activation time: 38 
23:02:01.879 WARN  Total collision time: 23 
23:02:01.879 WARN  Total cycle time: 345 
23:02:01.879 WARN  Total player update time: 115 
23:02:01.879 WARN  Total lb+minimap processing time: 171 
23:02:01.879 WARN  Total entity physics calculation time: 16 
23:02:01.879 WARN  Total entity life+thought cycle time: 147 
23:02:01.879 WARN  Total entity selfie-taking time: 12 
23:02:01.879 WARN  Total time: 867 
23:02:02.901 WARN  ~~ LOOPS: 13. ENTITY #: 1171//572. VIEW #: 2. BACKLOGGED :: 102.923%! ~~ 
23:02:02.901 WARN  Total activation time: 56 
23:02:02.901 WARN  Total collision time: 30 
23:02:02.902 WARN  Total cycle time: 360 
23:02:02.902 WARN  Total player update time: 158 
23:02:02.902 WARN  Total lb+minimap processing time: 38 
23:02:02.902 WARN  Total entity physics calculation time: 88 
23:02:02.902 WARN  Total entity life+thought cycle time: 147 
23:02:02.902 WARN  Total entity selfie-taking time: 12 
23:02:02.902 WARN  Total time: 889 
23:02:04.049 WARN  ~~ LOOPS: 12. ENTITY #: 1178//581. VIEW #: 2. BACKLOGGED :: 136.750%! ~~ 
23:02:04.049 WARN  Total activation time: 94 
23:02:04.049 WARN  Total collision time: 127 
23:02:04.049 WARN  Total cycle time: 326 
23:02:04.049 WARN  Total player update time: 131 
23:02:04.049 WARN  Total lb+minimap processing time: 138 
23:02:04.049 WARN  Total entity physics calculation time: 92 
23:02:04.049 WARN  Total entity life+thought cycle time: 160 
23:02:04.049 WARN  Total entity selfie-taking time: 10 
23:02:04.049 WARN  Total time: 1078 
23:02:05.097 WARN  ~~ LOOPS: 9. ENTITY #: 1252//619. VIEW #: 2. BACKLOGGED :: 198.667%! ~~ 
23:02:05.097 WARN  Total activation time: 207 
23:02:05.097 WARN  Total collision time: 31 
23:02:05.098 WARN  Total cycle time: 358 
23:02:05.098 WARN  Total player update time: 195 
23:02:05.098 WARN  Total lb+minimap processing time: 45 
23:02:05.098 WARN  Total entity physics calculation time: 10 
23:02:05.098 WARN  Total entity life+thought cycle time: 177 
23:02:05.098 WARN  Total entity selfie-taking time: 10 
23:02:05.098 WARN  Total time: 1033 
23:02:06.274 WARN  ~~ LOOPS: 9. ENTITY #: 1273//689. VIEW #: 2. BACKLOGGED :: 188.667%! ~~ 
23:02:06.274 WARN  Total activation time: 46 
23:02:06.274 WARN  Total collision time: 159 
23:02:06.274 WARN  Total cycle time: 361 
23:02:06.275 WARN  Total player update time: 157 
23:02:06.275 WARN  Total lb+minimap processing time: 164 
23:02:06.275 WARN  Total entity physics calculation time: 7 
23:02:06.275 WARN  Total entity life+thought cycle time: 156 
23:02:06.275 WARN  Total entity selfie-taking time: 16 
23:02:06.275 WARN  Total time: 1066 
23:02:07.455 WARN  ~~ LOOPS: 9. ENTITY #: 1328//710. VIEW #: 2. BACKLOGGED :: 179.000%! ~~ 
23:02:07.455 WARN  Total activation time: 48 
23:02:07.455 WARN  Total collision time: 43 
23:02:07.455 WARN  Total cycle time: 446 
23:02:07.455 WARN  Total player update time: 157 
23:02:07.455 WARN  Total lb+minimap processing time: 175 
23:02:07.455 WARN  Total entity physics calculation time: 93 
23:02:07.455 WARN  Total entity life+thought cycle time: 288 
23:02:07.455 WARN  Total entity selfie-taking time: 17 
23:02:07.456 WARN  Total time: 1267 
23:02:08.681 WARN  ~~ LOOPS: 6. ENTITY #: 1365//770. VIEW #: 2. BACKLOGGED :: 262.500%! ~~ 
23:02:08.681 WARN  Total activation time: 267 
23:02:08.681 WARN  Total collision time: 37 
23:02:08.681 WARN  Total cycle time: 221 
23:02:08.681 WARN  Total player update time: 41 
23:02:08.681 WARN  Total lb+minimap processing time: 199 
23:02:08.681 WARN  Total entity physics calculation time: 6 
23:02:08.682 WARN  Total entity life+thought cycle time: 165 
23:02:08.682 WARN  Total entity selfie-taking time: 12 
23:02:08.682 WARN  Total time: 948 
23:02:10.058 WARN  ~~ LOOPS: 9. ENTITY #: 1393//769. VIEW #: 2. BACKLOGGED :: 292.333%! ~~ 
23:02:10.058 WARN  Total activation time: 178 
23:02:10.058 WARN  Total collision time: 110 
23:02:10.058 WARN  Total cycle time: 589 
23:02:10.058 WARN  Total player update time: 43 
23:02:10.058 WARN  Total lb+minimap processing time: 198 
23:02:10.058 WARN  Total entity physics calculation time: 11 
23:02:10.058 WARN  Total entity life+thought cycle time: 413 
23:02:10.058 WARN  Total entity selfie-taking time: 22 
23:02:10.058 WARN  Total time: 1564 
23:02:11.256 WARN  ~~ LOOPS: 8. ENTITY #: 1403//801. VIEW #: 2. BACKLOGGED :: 202.500%! ~~ 
23:02:11.256 WARN  Total activation time: 129 
23:02:11.256 WARN  Total collision time: 133 
23:02:11.256 WARN  Total cycle time: 278 
23:02:11.257 WARN  Total player update time: 185 
23:02:11.257 WARN  Total lb+minimap processing time: 192 
23:02:11.257 WARN  Total entity physics calculation time: 9 
23:02:11.257 WARN  Total entity life+thought cycle time: 81 
23:02:11.257 WARN  Total entity selfie-taking time: 13 
23:02:11.257 WARN  Total time: 1020 

